"visit_date","day","time","house_id","neighbourhood","visitor","agent","review","building","conservation","size","price","location","did_not_like_the_location","expected_a_better_preserved_property","bigger_in_photos","different_from_the_listing","others"
"2018-02-16","2/16/2018","12:45",892814916,Vila Nova Conceição,#VALUE!,William,"1",false,false,false,false,false,false,true,true,true,o imóvel estava em péssimas condições de conservação.
"2018-02-16","2/16/2018","12:45",892814916,Vila Nova Conceição,#VALUE!,William,"1",false,false,false,false,false,false,true,true,true,o imóvel estava em péssimas condições de conservação.
"2018-02-19","2018-02-19","14:15",892819839,Perdizes,Fernando,Roberta,"5",true,true,false,false,true,false,false,false,false,
"2018-02-19","2018-02-19","15:00",892815694,Moema,Danton,Genis,"5",false,false,true,false,true,false,false,false,false,
"2018-02-19","2018-02-19","12:30",892816987,Vila Mariana,Lauro,Ariel,"4",false,false,false,false,false,false,false,true,false,
"2018-02-19","2/19/2018","12:00",892819418,Vila Guarani (z Sul),Ana,Wesley,"4",false,false,false,false,false,false,false,true,false,o imóvel está mobiliado e preciso utilizar meus móveis. muito mal conservado. o corretor também não deu muita atenção. só ficou no celular
"2018-02-19","2/19/2018","13:30",892820397,Vila Nova Conceição,Juliano,Arnaldo,"2",false,false,false,false,false,false,false,false,false,o banheiro social não tem ducha.
"2018-02-19","2018-02-19","14:15",892813685,Vila Olímpia,Juliano,Arnaldo,"5",false,false,false,true,false,false,false,false,false,
"2018-02-19","2018-02-19","12:30",892819417,Santo Amaro,Carolina,Pedro,"5",true,false,true,true,true,false,false,false,false,
"2018-02-19","2/19/2018","13:00",892802212,Várzea da Barra Funda,Priscila,Flávio,"4",false,false,false,false,false,false,false,false,false,"O imóvel pessoalmente tinha a parede da sala diferente das fotos, com um painel horroroso de madeira com pinos e fundo preto."
"2018-02-14","2018-02-14","15:15",892816436,Chácara Inglesa,Germano,Tania,"4",false,false,false,false,false,true,false,false,false,
"2018-02-19","2/19/2018","15:00",892808992,Jardim Flor da Montanha,Giselle,Diego,"4",false,false,false,false,false,false,false,false,false,"bom imovel, mas com muita reforma pra fazer já que é novo"
"2018-02-19","2018-02-19","8:00",892797770,Indianópolis,Bruna,Jeferson,"5",true,true,false,false,false,false,false,false,false,
"2018-02-19","2018-02-19","8:00",892819891,Consolação,Vitor,Marcos,"5",false,false,false,false,true,false,false,false,false,
"2018-02-19","2018-02-19","13:45",892817553,Barra da Tijuca,#VALUE!,Thiago,"5",true,true,true,false,true,false,false,false,false,
"2018-02-16","2018-02-16","8:45",892817594,Barra da Tijuca,Andrew,#VALUE!,"2",false,false,false,false,false,false,true,false,false,
"2018-02-16","2018-02-16","8:45",892817594,Barra da Tijuca,Andrew,#VALUE!,"2",false,false,false,false,false,false,true,false,false,
"2018-02-16","2018-02-16","15:00",892815416,Vila Guarani (z Sul),Melissa,Ivaldo,"5",false,true,false,true,true,false,false,false,false,
"2018-02-19","2018-02-19","9:15",892818495,Jardim Paulista,Natasha,Rosangela,"4",false,false,false,false,false,false,false,true,false,
"2018-02-19","2018-02-19","9:45",892819945,Bela Vista,Natasha,Pedro,"4",false,false,false,false,false,true,false,false,false,
"2018-02-19","2018-02-19","10:30",892790275,Jardim Paulista,Natasha,Daniel,"4",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","11:30",892819275,Vila Uberabinha,Renata,Genis,"4",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","10:45",892817920,Vila Uberabinha,Renata,William,"4",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","16:30",892818234,Vila Pompéia,Leonardo,Carlos,"5",false,true,true,false,true,false,false,false,false,
"2018-02-19","2018-02-19","16:30",892808142,Jardim Vila Mariana,Alexandre,Ana,"4",false,false,false,false,false,false,true,false,false,
"2018-02-16","2018-02-16","14:30",892819846,Jardim Leonor,Raquel,Marcos,"5",false,false,false,true,true,false,false,false,false,
"2018-02-16","2018-02-16","13:45",892805132,Jardim Ampliação,Raquel,Lilian,"5",false,false,false,true,false,false,false,false,false,
"2018-02-16","2018-02-16","14:45",892813209,Jardim Leonor,Raquel,Marcos,"5",false,false,false,true,true,false,false,false,false,
"2018-02-19","2018-02-19","9:00",892776439,Centro,#VALUE!,Mauro,"5",true,true,true,true,true,false,false,false,false,
"2018-02-19","2018-02-19","16:30",892777226,Centro,Guilherme,Mauro,"1",false,false,false,false,false,false,false,true,false,
"2018-02-19","2/19/2018","14:15",892774261,Jardim Petrópolis,Leandro,Manfred,"4",false,false,false,false,false,false,false,false,false,vaga presa e descoberta
"2018-02-16","2018-02-16","10:45",892808743,Vila Pompéia,#VALUE!,Ricardo,"3",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","15:45",892808110,Sumaré,Cristina,Luiz,"5",false,true,false,false,false,false,false,false,false,
"2018-02-19","2018-02-19","8:00",892818931,Bela Vista,Marina,Danilo,"5",true,true,true,true,true,false,false,false,false,
"2018-02-19","2/19/2018","15:00",892817910,Ipanema,Leonardo,Rosana,"2",false,false,false,false,false,false,false,false,true,Imóvel possui apenas 01 quarto.
"2018-02-19","2/19/2018","15:00",892817910,Ipanema,Leonardo,Rosana,"2",false,false,false,false,false,false,false,false,true,Imóvel possui apenas 01 quarto.
"2018-02-19","2018-02-19","16:30",892810126,Jardim das Acácias,Rafael,Antonio,"5",false,true,true,false,true,false,false,false,false,
"2018-02-19","2018-02-19","10:00",892819945,Bela Vista,Ana,Luiz,"5",false,true,false,false,false,false,false,false,false,
"2018-02-19","2018-02-19","9:30",892818052,Barra da Tijuca,Nelia,Celio,"4",false,false,false,false,false,false,true,false,false,
"2018-02-14","2018-02-14","13:15",892815415,Vila Mascote,Gisele,Marialva,"5",false,true,false,true,true,false,false,false,false,
"2018-02-19","2018-02-19","9:30",892816748,Cidade Monções,Caio,Pablo,"4",false,false,false,false,false,false,true,false,false,
"2018-02-19","2/19/2018","9:00",892813220,Vila Bela,Vinícius,Aires,"5",true,true,true,false,true,false,false,false,false,preço do condômino muito caro
"2018-02-22","2018-02-22","8:00",892814284,Ferrazópolis,Shirley,Vanessa,"3",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","8:00",892818970,República,Leonardo,Rosangela,"4",false,false,false,false,false,false,false,true,false,
"2018-02-22","2/22/2018","8:45",892792934,Barra Funda,Lorena,Maria,"3",false,false,false,false,false,false,false,false,false,"sem portaria
com barulho/alarme muito chato na porta de entrada"
"2018-02-22","2/22/2018","8:00",892820013,Cidade Monções,Fernanda,Abigail,"1",false,false,false,false,false,false,false,true,false,não cabe minha geladeira e fogão
"2018-02-22","2018-02-22","9:30",892788096,Centro,João,Alexandre,"2",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","9:15",892812065,Centro,João,Luiz,"5",false,true,false,false,false,false,false,false,false,
"2018-02-22","2018-02-22","9:15",892781880,Vila Olímpia,Caio,Antonio,"4",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","10:00",892772892,Vila Nova Conceição,Fabio,Jeferson,"4",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","9:00",892785710,Bela Vista,#VALUE!,Carlos,"3",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","11:45",892814416,Indianópolis,Cinthia,Eduardo,"2",false,false,false,false,false,false,false,true,false,
"2018-02-19","2018-02-19","8:45",892818294,São José,Thiago,Carla,"5",false,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","10:00",892772892,Vila Nova Conceição,Larissa,Jeferson,"5",false,true,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","9:00",892801661,Jabaquara,Wellington,Wesley,"5",true,false,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","11:00",892818916,Vila Valparaíso,�rika,Karina,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2/22/2018","10:15",892817594,Barra da Tijuca,Leila,#VALUE!,"4",false,false,false,false,false,false,false,false,false,"precisa de reparos, pinturas e cortinas de vidros."
"2018-02-22","2/22/2018","10:30",892820275,Consolação,Cacá,Rosangela,"4",false,false,false,false,false,false,false,false,false,Não gostei do banheiro.
"2018-02-22","2018-02-22","11:45",892819898,Vila Alpina,John,Claudio,"5",false,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","12:00",892813081,�gua Branca,Leticia,Maria,"5",false,false,true,false,true,false,false,false,false,
"2018-02-22","2/22/2018","12:15",892819559,Urca,Lazaro,Jose,"2",false,false,false,false,false,false,true,true,false,péssima conservação.
"2018-02-22","2018-02-22","12:00",892820640,Campos Elíseos,Mario,Marcos,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","11:00",892782992,Santa Cecília,Mario,Mauro,"4",false,false,false,false,false,true,false,false,false,
"2018-02-22","2018-02-22","10:15",892814850,Santa Cecília,Renata,Mauro,"3",false,false,false,false,false,false,true,true,false,
"2018-02-22","2018-02-22","12:00",892798181,Vila Anglo Brasileira,Renata,Elson,"4",false,false,false,false,false,false,false,true,false,
"2018-02-22","2/22/2018","12:30",892809481,Jardim Morumbi,Luciana,Augusto,"4",false,false,false,false,false,false,false,false,false,Não gostei das modificações que foram feitas pelo proprietário
"2018-02-22","2018-02-22","11:45",892819085,Vila Parque Jabaquara,Victor,Wesley,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","8:45",892819645,Jardim Vila Mariana,Fernando,Ariel,"5",false,false,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","14:15",892820359,Bela Vista,Paula,Mauro,"5",false,true,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","12:30",892818492,Bela Vista,Paula,Mauro,"2",false,false,false,false,false,false,false,true,false,
"2018-02-22","2018-02-22","13:30",892819150,Bela Vista,Paula,Mauro,"4",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","12:45",892792508,Vila Guarani (z Sul),Fernanda,Ivaldo,"5",false,true,true,false,true,false,false,false,false,
"2018-02-22","2018-02-22","12:30",892820676,Sumaré,Vilson,Tatiana,"5",true,true,true,false,true,false,false,false,false,
"2018-02-19","2018-02-19","12:45",892819916,Aclimação,Dayse,Claudir,"5",false,true,false,false,false,false,false,false,false,
"2018-02-22","2018-02-22","10:30",892807610,Bela Vista,João,Paulo,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","16:30",892813991,Paraíso,Caio,Eduardo,"5",false,false,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","16:00",892819178,Perdizes,Ivaldo,Ricardo,"5",true,false,true,false,true,false,false,false,false,
"2018-02-22","2018-02-22","15:30",892818970,República,Gabriela,Walter,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","13:45",892809309,Jardim Europa,Victor,Arnaldo,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","16:15",892819806,Urca,Lazaro,Fabio,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","9:45",892819108,Vila Mariana,Caio,William,"5",false,false,true,false,false,false,false,false,false,
"2018-02-22","2018-02-22","10:15",892820311,Bela Vista,Guilherme,Carlos,"4",false,false,false,false,false,false,false,true,false,
"2018-02-22","2/22/2018","16:30",892819890,Leblon,Renata,Jose,"4",false,false,false,false,false,false,false,false,false,bom imóvel só estou considerando que não tem elevador
"2018-02-16","2018-02-16","13:15",892812927,Jardim Paraíso,Fellipe,Wesley,"5",true,true,true,false,true,false,false,false,false,
"2018-02-16","2018-02-16","14:15",892814425,Jardim Guanabara,Fellipe,Wesley,"4",false,false,false,false,false,true,false,false,false,
"2018-02-22","2018-02-22","15:15",892819150,Bela Vista,Paula,Raimundo,"5",false,false,true,false,false,false,false,false,false,
"2018-02-22","2018-02-22","10:30",892816010,Perdizes,Thiago,Ricardo,"5",true,false,false,false,false,false,false,false,false,
"2018-02-22","2018-02-22","11:15",892820376,Santo Amaro,Marcos,Gisele,"4",false,false,false,false,false,false,false,true,false,
"2018-02-22","2018-02-22","14:15",892820327,Copacabana,�rica,Nelson,"4",false,false,false,false,false,false,false,true,false,
"2018-02-22","2018-02-22","16:30",892819675,Vila João Jorge,Jana,Luiz,"5",false,false,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","16:30",892819675,Vila João Jorge,Jana,Luiz,"5",false,false,false,false,true,false,false,false,false,
"2018-02-19","2018-02-19","8:45",892792143,Consolação,Bianca,Danilo,"5",true,false,false,false,false,false,false,false,false,
"2018-02-22","2018-02-22","14:30",892816423,Bela Vista,Daniel,Luiz,"5",true,false,false,true,false,false,false,false,false,
"2018-02-22","2018-02-22","10:00",892780963,Brooklin Paulista,Fausto,Gilmara,"3",false,false,false,false,false,false,true,false,false,
"2018-02-22","2/22/2018","14:00",892819927,Vila Santa Catarina,#VALUE!,Ibiratan,"5",true,false,true,true,true,false,false,false,false,muito bom apartamento mais tem algumas coisas a fazer
"2018-02-22","2/22/2018","14:00",892819927,Vila Santa Catarina,#VALUE!,Ibiratan,"5",true,false,true,true,true,false,false,false,false,muito bom apartamento mais tem algumas coisas a fazer
"2018-02-23","2018-02-23","8:00",892818465,Vila Uberabinha,Rafael,Vladimir,"5",false,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","8:00",892818465,Vila Uberabinha,Freddy,Arnaldo,"5",false,true,true,false,true,false,false,false,false,
"2018-02-22","2018-02-22","13:45",892810651,Centro,Marcus,Paulo,"5",true,false,false,true,true,false,false,false,false,
"2018-02-22","2/22/2018","14:30",892819934,Botafogo,Marcus,Luiz,"5",true,true,true,true,true,false,false,false,false,aguardando retorno da proposta
"2018-02-22","2018-02-22","15:30",892803679,Centro,Marcus,Marcos,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","9:00",892795322,Botafogo,Lise,Mauro,"3",false,false,false,false,false,false,true,false,false,
"2018-02-23","2018-02-23","9:00",892818494,Botafogo,Lise,Mauro,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","8:00",892806274,Parque do Morumbi,Luciana,Carlos,"5",false,false,true,false,true,false,false,false,false,
"2018-02-22","2018-02-22","10:00",892819804,Cambuí,Thais,Wesley,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","8:00",892818465,Vila Uberabinha,#VALUE!,Arnaldo,"5",false,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","9:30",892793091,Brooklin Paulista,#VALUE!,Pedro,"5",false,false,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","9:15",892812330,Paraíso,Caio,Guerino,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","11:45",892819808,Itaim Bibi,Freddy,Eduardo,"5",false,false,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:30",892816410,Itaim Bibi,Freddy,Werner,"5",false,false,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:30",892818206,Aclimação,Bernardo,William,"5",true,true,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:45",892817385,Aclimação,Bernardo,William,"5",true,true,false,false,true,false,false,false,false,
"2018-02-23","2/23/2018","11:45",892789907,Brooklin Paulista,Larissa,Cleonice,"4",false,false,false,false,false,false,false,false,false,Muito pequeno. E não gostei como o corretor agiu .
"2018-02-22","2018-02-22","15:00",892819733,Jardim Paulista,Larissa,Rubens,"5",true,true,true,false,true,false,false,false,false,
"2018-02-22","2/22/2018","15:30",892800736,Jardim Paulista,Larissa,Rubens,"4",false,false,false,false,false,false,false,false,false,Muito pequeno
"2018-02-22","2018-02-22","13:00",892785703,Cerqueira César,Ana,Guilherme,"5",true,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","13:00",892785703,Cerqueira César,Ana,Guilherme,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","15:15",892819345,Vila Santa Catarina,Laís,Ibiratan,"5",false,true,true,false,true,false,false,false,false,
"2018-02-23","2/23/2018","13:00",892768245,Cidade Monções,Luciana,Gustavo,"4",false,false,false,false,false,false,true,false,false,Tem alguns móveis deixados que não me interessam e a decoração com papéis de parede também não me agradou.
"2018-02-22","2018-02-22","14:15",892817853,Chácara Inglesa,Daniel,Ibiratan,"5",false,true,false,false,false,false,false,false,false,
"2018-02-23","2018-02-23","9:00",892817277,Vila Guarani (z Sul),Wellington,Ibiratan,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","10:00",892816848,Jardim Flor da Montanha,Isabella,Marcia,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2/23/2018","15:45",892818263,Vila Nova Conceição,Adriana,Antonio,"4",false,false,false,false,false,false,false,false,false,o elevador não está funcionando
"2018-02-23","2018-02-23","11:45",892817187,Cambuí,Lise,Beatriz,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","9:15",892818802,Botafogo,Lise,Mauro,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","10:00",892820412,Centro,Lise,Mauro,"2",false,false,false,false,false,false,true,false,false,
"2018-02-23","2018-02-23","9:30",892818803,Botafogo,Lise,Mauro,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","8:00",892818495,Jardim Paulista,#VALUE!,Pedro,"4",false,false,false,false,false,false,false,true,false,
"2018-02-23","2018-02-23","14:45",892807581,Santa Cecília,Tayna,Gabriel,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","16:00",892820962,Higienópolis,Tayna,Luiz,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:30",892808591,Consolação,Tayna,Pedro,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2/23/2018","14:00",892792005,Vila Suzana,Marjorie,Monica,"4",false,false,false,false,false,false,false,false,false,Não tem academia ??
"2018-02-23","2018-02-23","14:30",892814030,Consolação,Mássimo,Marcos,"2",false,false,false,false,false,false,false,true,false,
"2018-02-23","2018-02-23","10:00",892817161,Consolação,Guilherme,Gabriel,"5",false,true,false,false,false,false,false,false,false,
"2018-02-23","2018-02-23","11:45",892813743,Brooklin Paulista,Márcia,Celia,"5",true,true,true,false,false,false,false,false,false,
"2018-02-23","2018-02-23","14:45",892818503,Vila Olímpia,Márcia,Arnaldo,"5",true,true,false,false,true,false,false,false,false,
"2018-02-22","2018-02-22","13:30",892820765,Vila Buarque,Renata,Maria,"5",false,true,false,true,true,false,false,false,false,
"2018-02-22","2/22/2018","14:30",892803710,Bela Vista,Renata,Raimundo,"4",false,false,false,false,false,false,false,false,false,"muito barulhento, devido a localização."
"2018-02-23","2018-02-23","9:15",892819839,Perdizes,Mayara,Sergio,"5",false,false,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","9:30",892820261,Sumaré,Mayara,Luiz,"5",false,false,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","8:45",892820042,Perdizes,Mayara,Camila,"5",false,false,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","15:00",892804057,Campo Belo,Leandro,Celia,"5",false,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:30",892781444,Indianópolis,Leandro,Josefa,"3",false,false,false,false,false,false,true,false,false,
"2018-02-23","2018-02-23","14:15",892820013,Cidade Monções,Leandro,Pablo,"3",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","12:15",892819541,Aclimação,Andre,Nilton,"1",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","12:00",892820231,Bom Retiro,Gracielle,Cindy,"5",false,false,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","11:30",892817161,Consolação,Gustavo,Rosangela,"5",false,true,true,true,true,false,false,false,false,
"2018-02-22","2018-02-22","10:45",892816378,Bela Vista,Gustavo,Paulo,"5",false,false,true,true,false,false,false,false,false,
"2018-02-22","2018-02-22","11:15",892785710,Bela Vista,Gustavo,Luiz,"4",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","10:45",892819591,Pinheiros,Caio,Tatiana,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","14:30",892804348,Vila Suzana,Juliana,Eduardo,"2",false,false,false,false,false,false,true,false,false,
"2018-02-23","2018-02-23","16:00",892811758,Jardim Parque Morumbi,Juliana,Eduardo,"3",false,false,false,false,false,true,false,false,false,
"2018-02-22","2018-02-22","9:00",892783477,Nova Piraju,Kleiton,Cleonice,"5",true,true,false,false,true,false,false,false,false,
"2018-02-23","2018-02-23","16:30",892812892,Cambuí,Fabiano,Wesley,"5",false,false,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","10:45",892819753,Casa Verde,Bruno,Carlos,"5",true,true,true,false,false,false,false,false,false,
"2018-02-23","2018-02-23","13:30",892815512,Brooklin Paulista,Clara,Antonio,"5",true,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","13:30",892815512,Brooklin Paulista,Clara,Antonio,"5",true,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","8:15",892820439,Paraíso,Camila,William,"5",true,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","15:45",892819502,Maranhão,Marcio,Aires,"4",false,false,false,false,false,false,false,true,false,
"2018-02-23","2018-02-23","11:00",892818750,Bela Vista,Jorge,Paulo,"3",false,false,false,false,false,true,false,true,false,
"2018-02-23","2018-02-23","11:30",892812492,Vila do Bosque,Rachel,Tania,"5",true,false,false,false,false,false,false,false,false,
"2018-02-23","2018-02-23","10:45",892803344,Vila Suzana,Monalisa,Marcio,"4",false,false,false,false,false,false,true,false,false,
"2018-02-22","2/22/2018","11:15",892772892,Vila Nova Conceição,Renata,Arnaldo,"2",false,false,false,false,false,false,true,true,true,N/a
"2018-02-26","2018-02-26","8:00",892812724,Santo Amaro,Paolo,Marcelo,"5",false,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","8:00",892820968,Vila Parque Jabaquara,Wellington,Demetrius,"5",true,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","9:00",892819542,Vila Mariana,Andre,Sandro,"5",false,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","9:15",892808212,Centro,Adriano,Luiz,"5",true,true,true,true,true,false,false,false,false,
"2018-02-23","2018-02-23","11:15",892819646,Santa Cecília,Hugo,Mauro,"5",false,true,true,false,true,false,false,false,false,
"2018-02-23","2018-02-23","12:15",892817439,Jardim Paulista,Vitor,Marco,"4",false,false,false,false,false,false,true,true,false,
"2018-02-23","2018-02-23","12:30",892818206,Aclimação,Mariana,William,"4",false,false,false,false,false,false,false,true,false,
"2018-02-23","2018-02-23","13:15",892820094,Aclimação,Mariana,Nilton,"4",false,false,false,false,false,false,false,true,false,
"2018-02-23","2018-02-23","12:15",892817385,Aclimação,Mariana,William,"4",false,false,false,false,false,false,false,true,false,
"2018-02-26","2/26/2018","10:45",892819858,Vila Clementino,�rica,Tania,"4",false,false,false,false,false,false,false,false,false,não bate sol
"2018-02-19","2/19/2018","11:00",892817396,Cidade dos Bandeirantes,Alessandra,Wesley,"1",false,false,false,false,false,false,false,false,true,não foi do meu agrado.
"2018-02-23","2018-02-23","14:00",892818715,Jardim Guanabara,Gabriel,Beatriz,"5",false,false,false,false,true,false,false,false,false,
"2018-02-26","2/26/2018","12:00",892788454,Vila Leopoldina,Marcela,Elson,"3",false,false,false,false,false,false,false,false,false,Barulho e tamanho
"2018-02-26","2018-02-26","12:45",892819891,Consolação,Bruno,Marcos,"5",true,false,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","11:00",892820971,Barra Funda,Carlos,Marcello,"5",true,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","11:30",892820509,Barra Funda,Carlos,Flávio,"5",true,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","13:00",892820702,Perdizes,Maria,Fernando,"5",true,false,false,true,true,false,false,false,false,
"2018-02-26","2018-02-26","11:15",892818543,Chácara Santo Antônio (zona Leste),Daniela,Jonnatan,"4",false,false,false,false,false,false,false,true,false,
"2018-02-26","2018-02-26","13:45",892819946,Vila Leopoldina,Marcela,Camila,"2",false,false,false,false,false,false,true,false,false,
"2018-02-22","2018-02-22","15:15",892818288,Liberdade,Caio,Ana,"5",false,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","12:15",892798535,Moema,Thiago,Priscila,"5",false,false,false,true,false,false,false,false,false,
"2018-02-26","2018-02-26","14:00",892804224,Centro,Valney,Jose,"5",true,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","12:00",892816605,Bela Vista,Ricardo,William,"5",false,true,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","14:00",892816828,Jardim Bela Vista,Marcela,Maria,"5",true,false,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","15:15",892808896,Jardim Bela Vista,Gabriel,Maria,"5",true,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","11:00",892816844,Jardim Paulista,Bruno,Rubens,"5",true,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","9:45",892800033,Vila Leopoldina,Caio,Camila,"5",true,false,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","10:30",892819545,Vila Leopoldina,Caio,Camila,"5",true,false,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","13:30",892820273,Quarta Parada,Diego,Alessandro,"5",false,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","16:15",892814760,Tamboré,#VALUE!,Reinaldo,"5",false,true,false,true,false,false,false,false,false,
"2018-02-26","2018-02-26","10:15",892820754,Santa Cecília,Renata,Marcos,"3",false,false,false,false,false,false,false,true,false,
"2018-02-26","2018-02-26","13:15",892820731,Paraíso,Caio,Marco,"5",false,false,false,false,true,false,false,false,false,
"2018-02-26","2018-02-26","11:00",892815348,Cidade Vargas,Marta,Ibiratan,"4",false,false,false,false,false,false,false,true,false,
"2018-02-26","2018-02-26","10:00",892820221,Perdizes,Mario,Cindy,"4",false,false,false,false,false,false,true,false,false,
"2018-02-19","2018-02-19","16:30",892818533,Leme,Priscila,Nelson,"2",false,false,false,false,false,false,true,false,false,
"2018-02-26","2018-02-26","15:30",892806083,Vila Mariana,Arielle,José,"4",false,false,false,false,false,false,false,true,false,
"2018-02-26","2018-02-26","16:30",892818129,Jardim,Priscilla,Claudio,"5",true,true,true,true,true,false,false,false,false,
"2018-02-26","2018-02-26","9:15",892792143,Consolação,#VALUE!,Alexandre,"5",false,false,false,true,true,false,false,false,false,
"2018-02-26","2018-02-26","12:00",892802414,Higienópolis,Vinícius,Regina,"5",true,false,true,false,true,false,false,false,false,
"2018-02-26","2018-02-26","8:15",892820749,Copacabana,#VALUE!,Nelson,"5",true,false,false,false,false,false,false,false,false,
"2018-02-26","2018-02-26","8:15",892820749,Copacabana,#VALUE!,Nelson,"5",true,false,false,false,false,false,false,false,false,
"2018-02-26","2018-02-26","9:15",892816283,Vila Gilda,Lucas,Karina,"2",false,false,false,false,false,false,true,true,false,
"2018-02-26","2018-02-26","10:15",892819445,Baeta Neves,Lucas,Kleber,"2",false,false,false,false,false,false,true,false,false,
"2018-02-26","2018-02-26","14:15",892819559,Urca,Thiago,Jose,"1",false,false,false,false,false,false,true,true,false,
"2018-02-26","2018-02-26","15:30",892812674,Lapa,Marcela,Roberta,"3",false,false,false,false,false,true,false,false,false,
"2018-02-22","2018-02-22","13:45",892820500,Centro,#VALUE!,Vanessa,"4",false,false,false,false,false,false,true,false,false,
"2018-02-26","2/26/2018","11:00",892820821,Santa Cecília,Rodrigo,Gabriel,"3",false,false,false,false,false,false,false,false,false,nao tem vista
"2018-02-26","2/26/2018","14:15",892820485,Centro,Adriano,Beatriz,"3",false,false,false,false,false,false,false,false,false,falta de lugar para máquina de lavar
"2018-02-26","2018-02-26","11:00",892818872,Centro,Adriano,Mauro,"5",false,false,true,true,false,false,false,false,false,
